externalId	origin	city	title	noc	nocTitle	status	note	body	candidates
jobillico:17526345	jobillico	Halifax	Merchandising associate part time (halifax)	64100	Retail salespersons and visual merchandisers	ok		Job Description Are you someone who thrives on helping others succeed, enjoys making an impact, and takes pride in guiding customers to the right solutions for their projects? If you’re also naturally curious and eager to keep learning, consider starting or growing your career with us at The Home Depot. Position Overview: Merchandising Execution Associates (MEAs) perform in-store merchandising service activities such as merchandising projects, planogram maintenance, overhead organization, and di	60020 64101 62101 64100 62100 94204 60010 63101 72402 65109 62010 14401 63102 33103 62021 70012 10012 75119 12102 00014
jobillico:17419866	jobillico	Saint-Georges	Wheel Loader Operator - Snow Removal	73400	Heavy equipment operators	ok		Offre d’emploi Opérateur(trice) de chargeur sur roues – Déneigement Présentation de l'entreprise et de ses valeurs ​​ Depuis près de 55 ans, Giroux & Lessard assure le déneigement et l'entretien hivernal des réseaux routiers provinciaux, municipaux et commerciaux en Chaudière-Appalaches. Reconnue pour son expertise, notre entreprise familiale mise sur des équipements performants, une équipe engagée et des méthodes de travail sécuritaires afin d'offrir un service de qualité à ses clients. Guidés 	74205 73400 83110 84110 75100 14404 14400 94120 75101 74201 75201 72021 74203 65211 75212 94129 75211 72602 94124 73310
jobillico:17374221	jobillico	Saint-Jean-sur-Richelieu	Concierge and Maintenance Workers - Replacements	73201	General building maintenance workers and building superintendents	ok		Le Centre de services scolaire des Hautes-Rivières est une organisation visant la réussite scolaire des élèves. Nous nous assurons d'offrir un environnement d'apprentissage dynamique et adapté à l'évolution des besoins de nos élèves et de notre communauté. Nous sommes à la recherche de personnel en conciergerie afin de pourvoir différents remplacements à court, moyen et long terme dans ses écoles. Horaire de travail : Du lundi au vendredi . Salaire : Entre 24,37 $ à 25,89 $ / heure selon la clas	65312 62024 62029 60031 65201 73201 64300 44101 65200 65100 60040 62022 65210 62020 65101 40030 00014 44100 42201 75101
jobillico:17524539	jobillico	Lévis	Factory Worker	94211	Assemblers and inspectors of other wood products	ok		N.A. Structures est une équipe passionnée par la planification, la conception, l’ingénierie, la fabrication et la gestion de projets architecturaux complexes. Notre savoir-faire en construction commerciale et résidentielle est assisté par des modèles intelligents en 3D (BIM). Les structures préfabriquées en usine sont composées principalement de bois d’œuvre, de bois d’ingénierie et d’acier. Nous recherchons un ou une journalier de production de jour pour se joindre à équipe de St-Nicolas. Princ	94211 94210 94202 94219 72104 72405 94212 94204 94203 14402 72400 73200 92022 72010 72320 94200 95104 75110 95109 75101
jobillico:17378463	jobillico	Montreal	Associate insurance investment risk oversight	11101	Financial and investment analysts	ok		A career as an Associate within the Risk Management team at National Bank means playing a key role in managing the investment risks of insurance companies. You will support the team by optimizing existing risk monitoring processes and helping to develop risk management frameworks. Your Role Analyze insurance companies’ investment policies and monitor compliance with those policies. Provide risk analyses to support investment and asset allocation decisions, including Value at Risk (VaR) and stres	10021 12202 10020 12104 11101 63100 11103 12201 14201 12011 10010 11102 11109 10029 11201 12102 21220 11100 21221 40011
jobillico:17446881	jobillico	Windsor	Co-op or intern, expatriate tax services (winter 2027) windsor			fail	abstain	Putting people first, every day BDO is a firm built on a foundation of positive relationships with our people and our clients. Each day, our professionals provide exceptional service, helping clients with advice and insight they can trust. In turn, we offer an award-winning environment that fosters a people-first culture with a high priority on your personal and professional growth. Your Opportunity Our Windsor office is looking for a Co-op or Intern Student to join the Expatriate Tax team for a	12104 43203 42201 65210 62022 64313 14202 64401 52121 41407 14100 73200 64101 64400 64310 64409 12012 60031 65329 13200
jobillico:17474565	jobillico	Québec	Internal Sales & Procurement Advisor	62100	Technical sales specialists - wholesale trade	ok		Lieu : 3825, rue Jean-Marchand, Québec Vous aimez conseiller les clients, trouver des solutions et travailler dans un environnement où les journées passent vite? Polyalto , spécialiste des plastiques industriels depuis plus de 50 ans , est à la recherche d'un(e) représentant(e) aux ventes internes pour se joindre à notre équipe de Québec. Vous jouerez un rôle clé auprès de nos clients en les accompagnant dans leurs demandes, de la recherche de la bonne solution jusqu'au suivi de leur commande. N	12102 64101 62100 52121 65109 14403 62101 60010 63102 60020 64100 92013 73200 11202 63101 10012 22211 94212 41407 64409
jobillico:17406177	jobillico	Saint-Nazaire-du-Lac-Saint-Jean	Health and Safety Coordinator	21120	Public and environmental health and safety professionals	ok		Travailler chez Thermafix c’est plus qu’un emploi ! C’est un milieu stimulant qui encourage les nouvelles idées, l’entraide et la collaboration. Thermafix c’est avant tout un leader de l’industrie du verre depuis plus de 40 ans. Au quotidien, nos 200 employés et nos 3 usines à travers le Québec servent plus de 200 entreprises. Thermafix est à la recherche d’un (e) Coordonnateur (trice) en Santé et Sécurité pour rejoindre notre équipe dynamique. Vous aurez comme mission d'assurer la mise en place	22232 31300 92012 13201 12111 12013 21120 70021 92010 40010 11200 12101 92011 10011 41404 92020 92024 92015 92023 92022
jobillico:16409935	jobillico	Québec	Tire Handler	14401	Storekeepers and partspersons	ok		Theetge Chevrolet Buick GMC Cadillac est à la recherche d’une personne fiable, efficace et organisée pour se joindre à son équipe pour la saison automnale. À titre de commis d’entrepôt et manutentionnaire, tu seras responsable de la réception, de l’expédition et du classement des pièces et des pneus. Tu travailleras en étroite collaboration avec le département des pièces et les mécaniciens afin d’assurer le bon déroulement des opérations quotidiennes. Au quotidien, tu seras amené à : Réceptionne	75101 14402 14400 14401 13201 72402 72423 74203 72405 72020 73300 74201 95104 14405 72603 72310 14404 92023 94200 60020
jobillico:17327945	jobillico	Montreal	Caissier(ère) (temps partiel) disponible dès 6h00 am	65100	Cashiers	ok		Job Description Are you someone who thrives on helping others succeed, enjoys making an impact, and takes pride in guiding customers to the right solutions for their projects? If you’re also naturally curious and eager to keep learning, consider starting or growing your career with us at The Home Depot. Position Overview: Front-end associates proactively direct customers to open registers and support customers at the assisted check-outs throughout the store. The front end associate will excel at	65100 65201 62101 64101 64400 65210 63102 33103 64300 14101 33102 64409 44101 64100 62010 64314 65109 14402 60031 62023
jobillico:17505753	jobillico	Milton	Stacker	14400	Shippers and receivers	ok		At RONA, our employees let their passion blossom every day. Our teams are driven by the desire to help people bring their projects to life and are committed to making a difference in the communities we serve. We operate or service corporate and affiliated dealer stores. With a distinctive product and service offering and complementary store formats ranging from neighbourhood hardware stores to big box stores, our RONA+, RONA and Dick’s Lumber banners are well equipped to help meet the needs of a	65102 84110 83110 85120 55109 14202 95109 73102 14400 12110 94202 73402 75100 52119 94129 94131 65100 85102 63202 94151
jobillico:17476026	jobillico	Toronto	Business program management: winter co-op internship opportunities	11201	Professional occupations in business management consulting	ok		Overview Come build community, explore your passions and do your best work at Microsoft with thousands of University graduates from every corner of the world. This opportunity will allow you to bring your aspirations, talent, potential-and excitement for the journey ahead. As a Business Program Management Intern, you will identify, define, and design opportunities to support and/or develop new programs or improve current programs. You will advocate for and demonstrate the value of the program th	20012 21230 21232 41402 21221 40012 10029 11201 40011 40010 10021 21321 60040 10012 21222 21231 13102 70012 10020 54100
jobillico:17474238	jobillico	Kamloops	Heavy duty technician apprentice -3rd/4th years	72401	Heavy-duty equipment mechanics	ok		The Opportunity Responsible for providing quality workmanship, consistent service, and technical knowledge to the customers. Performs all tasks related to the testing, diagnosing, repair, maintenance, and reconditioning of heavy equipment, transmissions, engines (gasoline and diesel), and engine components typically on-site at customer or road side assistance. The Role Inspect and diagnose components and equipment for servicing needs. Communicate with equipment owners for authorization of servic	72401 72410 72423 22312 72429 74203 62100 72405 22301 72421 72100 32112 22311 42102 73400 72205 32124 72200 72411 21301
jobillico:17513844	jobillico	Winnipeg	Radiation therapy nursing assistant	33109	Other assisting occupations in support of health services	ok		CancerCare Manitoba is a provincial agency which provides clinical and academic services and leadership for cancer control and the treatment of blood disorders. Our shared vision of a world free of cancer drives every member of our team. CancerCare Manitoba is the perfect place to thrive if you're seeking a fulfilling career in an organization that is committed to its employees' well-being and professional development. Competition # 315-26-7142091 Posting End Date: September 16, 2026 City: Winni	32121 33102 32103 31303 32101 33109 31302 33103 31203 33100 31301 32102 32201 44101 31202 33101 31204 31300 41201 13102
jobillico:16734786	jobillico	Toronto	Senior consultant, finance transformation-insurance	11201	Professional occupations in business management consulting	ok		Overview At KPMG in Canada, our people bring their unique perspectives to Canada’s most important challenges. Here, you can build momentum that reaches beyond our business, develop skills for the future, and take ownership of your career with support at every stage. Join a firm where your career can make a difference. Are you a talented individual with a proven track record on executing project deliverables. We are seeking a highly motivated Senior Consultant to support our Toronto Team in deliv	00012 11100 11102 00015 41321 10010 21220 11109 00014 63102 51114 21222 62023 41407 11201 00011 00013 11101 64201 41301
jobillico:1667230	jobillico	Saint-Isidore	Cabinetmaker Assistant	94210	Furniture and fixture assemblers, finishers, refinishers and inspectors	ok		"Ici, ton week-end débute le vendredi midi !" Horaire de travail de 40 heures sur 4 jours et demi Vous cherchez une carrière stimulante qui vous permettra de déployer votre créativité et de mettre à profit votre minutie ? RCM Architectural est à la recherche d’Aide-ébéniste talentueux et assoiffés de nouvelles expériences. Vous évoluerez au sein d’une équipe respectueuse qui reconnaîtra l’importance de votre contribution. Toujours à l’écoute, notre équipe de direction ne demande qu’à entendre vo	72311 72310 72013 72320 52121 94210 22210 75110 73100 22303 73112 73101 63221 94204 72405 73201 94219 95104 33100 72105
jobillico:17521272	jobillico	Quebec City	Manoeuvre en chantier	75110	Construction trades helpers and labourers	ok		TU ES UNE PERSONNE DÉBROUILLARDE ET POLYVALENTE AVEC DE BONNES HABILETÉS MANUELLES? TU VEUX TE JOINDRE À UNE ENTREPRISE DE GRANDE ENVERGURE DANS LAQUELLE TA CONTRIBUTION SERA RECONNUE? NOUS VOULONS TE RENCONTRER! Nous recherchons activement un/une manœuvre pour aider les autres quarts de métiers dans leur travail, exécuter des activités de nettoyage, de peinture et de finition ainsi que monter et démonter des échafaudages. POURQUOI MONTER À BORD? Emploi permanent Horaire: 40 heures en 4 jours ou	72010 72021 72013 72020 82020 92020 75110 72423 94204 73201 94107 92023 72401 92022 75101 94124 75119 72400 72023 72014
jobillico:17446863	jobillico	Toronto	Co-op or intern, canadian tax services (winter 2027) toronto bay street			fail	abstain	Putting people first, every day BDO is a firm built on a foundation of positive relationships with our people and our clients. Each day, our professionals provide exceptional service, helping clients with advice and insight they can trust. In turn, we offer an award-winning environment that fosters a people-first culture with a high priority on your personal and professional growth. Your Opportunity Our Toronto Office is looking for Co-op or Intern Students to join the Tax team for a 4-month pos	43203 12104 52121 42201 65329 65210 75119 75212 73201 13102 13200 64313 64101 64409 64400 14202 70021 62022 62023 75110
jobillico:17448213	jobillico	Victoriaville	Buyer	12102	Procurement and purchasing agents and officers	ok		Vous êtes une personne structurée, rigoureuse et orientée affaires? Vous maîtrisez les meilleures pratiques d’approvisionnement dans des organisations complexes et vous savez développer des relations fournisseurs solides tout en défendant les intérêts de votre entreprise? Joignez-vous à une équipe en transformation où vos compétences en sourcing stratégique, gestion contractuelle, analyse de coûts, suivi de performance fournisseurs et amélioration continue contribueront directement aux résultats	12102 10012 62101 14403 00015 14402 13201 21221 60010 12013 41321 92012 00012 70011 41402 72104 72010 12203 62100 11200
jobillico:17493096	jobillico	Saint-Alexis-de-Montcalm	Traffic Flagperson	75211	Railway and motor transport labourers	ok		Envie de travailler dehors et de jouer un rôle essentiel sur nos chantiers? Lanauco est à la recherche de signaleurs et signaleuses routiers pour se joindre à son équipe! Si tu es une personne vigilante, fiable et à l’aise de travailler en plein air, beau temps, mauvais temps, on veut te rencontrer! Les avantages qu’on t’offre : Salaire de 24$/ heure + les primes offertes selon le comité paritaire; On t’offre un emploi à l’année dans le milieu de la construction; Un véhicule Lanauco fourni pour 	14404 72021 14405 75100 75110 75212 72014 72020 73300 72011 64322 21201 82031 21203 72024 73311 75101 72403 75211 73110
jobillico:17483343	jobillico	Vancouver	Dynamics 365 customer engagement (d365 ce) platform administrator	21222	Information systems specialists	ok		Choosing Capgemini means choosing a company where you will be empowered to shape your career in the way you’d like, where you’ll be supported and inspired by a collaborative community of colleagues around the world, and where you’ll be able to reimagine what’s possible. Join us and help the world’s leading organizations unlock the value of technology and build a more sustainable, more inclusive world. Role Summary We are seeking a highly motivated Dynamics 365 Customer Engagement (D365 CE) Platf	20012 14111 21223 70012 21234 21231 22221 10029 93101 00015 21221 40030 60031 13102 21222 41321 21230 00012 60010 40019
jobillico:17525499	jobillico	Québec	Finishing Laborer	94210	Furniture and fixture assemblers, finishers, refinishers and inspectors	ok		Filtrum Construction se spécialise dans la construction d’infrastructures environnementales. L'entreprise se distingue en offrant des solutions globales à sa clientèle industrielle et municipale, intégrant les disciplines de mécanique de procédés, d'électricité, d'instrumentation et d'automatisation. En pleine croissance, nous cherchons une personne proactive et rigoureuse pour joindre notre équipe dynamique afin de réaliser des projets d’envergure, au Canada comme à l’international. Principale 	94219 95102 94152 72014 94121 14402 72405 94210 92011 72400 72013 94212 92022 72104 72300 94213 94102 95101 73100 73200
jobillico:17516037	jobillico	Barrie	Lab patient technician (opseu barrie)	33101	Medical laboratory assistants and related technical occupations	ok		As a Lab Patient Technician, you will be responsible for the specimen collection process, from greeting patients through to preparation of specimens for transportation. This is an important role in patient care and our business and will let you see the difference that you make in patients’ lives. Status: Full Time Shift: Monday - Friday, 7:00am - 5:00pm Additional Requirements: The successful candidate must be available to work Monday to Friday between the hours of 7:00 am - 5:00 pm. Please note	33101 32120 32124 22110 32103 32104 32101 32123 33102 33103 32129 33109 31303 32112 22100 32100 31203 52112 14101 52100
jobillico:17147797	jobillico	Abbotsford	Chronic disease nurse, diabetes - abbotsford regional hospital and cancer centre	31301	Registered nurses and registered psychiatric nurses	ok		Salary The salary range for this position is CAD $41.42 - $59.52 / hour Job Summary Come work with us! Join a collaborative, interdisciplinary team at Abbotsford Regional Hospital's Diabetes Clinic where your expertise empowers individuals living with diabetes to take control of their health. In this role, you’ll partner closely with clients through personalized care planning, outpatient assessments, and evidence-based education—delivered one-on-one and in group settings. By combining teaching, 	31300 31301 33102 31302 32101 42201 31121 13102 30010 40030 60031 33103 62020 00014 41321 41404 31201 44101 32124 63200
jobillico:17337251	jobillico	Chicoutimi	Automation Engineer	21301	Mechanical engineers	ok		Suivez votre étoile ! Norda Stelo signifie Étoile du Nord, là où les possibilités sont infinies en matière d’innovation, de développement et d’engagement. Notre vision est collective et notre ADN sérieusement humain ! L’équipe derrière le génie Qu’il s’agisse d’automatisation, de programmation, de systèmes intelligents ou d’intégration de cellules robotisées sur des lignes de production, nous relevons avec enthousiasme les défis complexes qui exigent agilité, créativité et expertise technique. N	21390 22301 21301 21321 21310 20010 22302 21211 22310 51112 21399 92100 72201 21230 72429 72422 21231 72100 94213 21311
jobillico:17295650	jobillico	Laval	Non-Residential Building Evaluator	12203	Assessors, business valuators and appraisers	ok		Les défis qui vous attendent Sous l’autorité du chef de division, vous exercerez, en tant qu’évaluateur.trice agréé, dans l’un et/ou l’autre des champs de pratique de votre profession, tel que défini par l’Ordre des évaluateurs agréés du Québec. À cet effet, vous effectuerez tout mandat d’évaluation ou expertise d’évaluation, négocierez tout dossier d’évaluation avec le contribuable ou son représentant, rédigerez tout rapport d’évaluation, de justification, études, normes, procédures, devis de p	12203 22303 21200 13101 11109 11100 70011 22233 12011 21203 41101 12104 22210 13102 63101 12201 22230 22231 42102 41100
jobillico:17526033	jobillico	Calgary	Secure design analyst, deloitte global technology	21220	Cybersecurity specialists	ok		Secure Design Analyst, Deloitte Global Technology Posting Start Date: 9/14/26 Job Type: Permanent Work Model: Hybrid Reference code: 135034 Primary Location: Toronto, ON All Available Locations: Toronto, ON; Calgary, AB; Halifax, NS; Ottawa, ON Our Purpose At Deloitte, our Purpose is to make an impact that matters. We exist to inspire and help our people, organizations, communities, and countries to thrive by building a better future. Our work underpins a prosperous society where people can find	21220 21222 21231 22210 21201 21233 21234 21221 21200 21223 52121 22211 22212 22222 41402 11100 52120 21211 41310 32112
jobillico:17301032	jobillico	Markham	Soc physical design implementation lead	21311	Computer engineers (except software engineers and designers)	ok		WHAT YOU DO AT AMD CHANGES EVERYTHING At AMD, our mission is to build great products that accelerate next-generation computing experiences—from AI and data centers, to PCs, gaming and embedded systems. Grounded in a culture of innovation and collaboration, we believe real progress comes from bold ideas, human ingenuity and a shared passion to create something extraordinary. When you join AMD, you’ll discover the real differentiator is our culture. We push the limits of innovation to solve the wo	21231 22232 13201 43204 12013 92013 14402 20012 52121 22300 92021 72104 42203 94132 22211 54100 21311 22210 92023 00015
jobillico:17127154	jobillico	Trois-Rivières	Night Operator	94140	Process control and machine operators, food and beverage processing	ok		Tu es à la recherche d’un emploi stimulant dans un environnement dynamique? Depuis plus de 100 ans, notre entreprise familiale évolue avec passion dans le domaine de la transformation alimentaire! Cette opportunité est peut-être faite pour toi. En effet, nous sommes présentement à la recherche d 'un(e) opérateur(trice) de nuit à temps plein. Horaire : Quart de nuit de 4 jours par semaine (36 heures), de 22 h à 7 h, rémunérées 40 heures Joins-toi à l'équipe et commence ton nouveau défi très rapid	60031 94140 65211 94205 94107 70012 73301 94100 14405 65201 65320 75101 93101 22220 92101 13101 94131 13102 13201 94130
jobillico:17526627	jobillico	Souris	Recreation worker, uncertified	54100	Program leaders and instructors in recreation, sport and fitness	ok		QUALIFICATIONS * Grade 12 education (MB Standards) * Current Food Handler Training Certificate Level 1 or willing to obtain within 6 months * Experience working with the elderly, physically and/or cognitively disabled * Other combinations of suitable education and experience may be considered * Two (2) years recent relevant experience working directly with clients in a health care or recovery environment * Province of Manitoba Class 5 Drivers License * Proficiency with Microsoft programs (Outloo	53200 54100 50012 64322 42203 31121 41321 94143 95106 42201 60030 63200 31204 62020 65201 75101 21120 31202 41406 94140
jobillico:17512869	jobillico	Valcourt	Us customs analyst	13200	Customs, ship and other brokers	ok		We are looking for a US Customs Analyst who will report to the US Coordinator and be responsible for supporting U.S. import and export operations while serving as a key liaison with customs brokers, government agencies, and internal stakeholders. In this role, you will support BRP's U.S. customs compliance program by facilitating the continuous flow of goods while ensuring adherence to U.S. Customs and Border Protection (CBP) regulations and Partner Government Agency (PGA) requirements. You will	43203 13200 40011 14403 12102 21221 14402 41402 14400 12113 13201 11201 13102 94143 12104 12203 21222 14301 93200 41403
jobillico:17075501	jobillico	Montreal	Conseiller principal/directeur adjoint, services-conseils, comptabilité et divulgation financière	10029	Other business services managers	ok		Conseiller principal/Directeur Adjoint, Services-conseils, comptabilité et divulgation financière Posting Start Date: 2/19/26 Type de poste : Permanent Modèle de travail : Hybrid Numéro de demande: 130052 Recruteur: Pierre-Herve Chartrand Lieu principal : Montreal, QC Emplacements additionnels : Montreal, QC Notre raison d’être Chez Deloitte, notre raison d’être est d’avoir une influence marquante. Nous existons pour inspirer et aider nos gens, nos organisations, nos collectivités et nos pays à 	11102 62023 12011 00012 11202 10029 10021 10010 63102 12012 64101 00014 14200 10019 62022 64201 14301 41320 12010 41321
jobillico:13092747	jobillico	Kamloops	Clinical practice leader | pharmacy	30010	Managers in health care	ok		Position Summary Interior Health is seeking a Clinical Practice Leader | Pharmacy to join our Royal Inland Hospital Pharmacy Team in Kamloops, BC. If Pharmacy is your passion and you are a reliable, flexible and motivated individual interested in working in a dynamic, fast-paced environment, apply today! Who We Are Interior Health (IH) is committed to achieving a culturally diverse and inclusive workforce that is representative of the communities we serve, and where you are encouraged to bring y	31120 32124 33103 32101 52121 31102 41404 32120 31302 31301 12111 14102 41321 40010 22232 14101 11200 31201 31203 30010
jobillico:17508198	jobillico	Québec	Factory Day Laborer - Commission Agent	95101	Labourers in metal fabrication	ok		Le travail consiste à effectuer la préparation des pièces métalliques nécessaires pour les soudeurs-monteurs (découpage, perçage, meulage, finition de produit, peinture/primer, quincaillerie) ainsi que la préparation de certaines commandes pour les clients. La personne doit savoir prendre les bonnes mesures. Le candidat aura également comme tâche le chargement/déchargement de matériel (clients et réception de commandes d'acier) ainsi que d'entretenir l'atelier et la cour. Tâches à effectuer : Pr	95101 72010 94219 72103 94203 95109 14402 95102 94202 72405 94211 72104 94205 95104 95100 94213 94204 94210 72101 75101
jobillico:17144653	jobillico	Sherbrooke	Automation Design Technologist	22301	Mechanical engineering technologists and technicians	ok		Suivez votre étoile! Norda Stelo signifie étoile du Nord, là où les possibilités sont infinies en termes d’innovation, de développement et d’engagement. Notre vision est collective et notre ADN sérieusement humain! L’équipe derrière le génie Qu’il s’agisse d’automatisation, de programmation, de systèmes intelligents ou de l’intégration de cellules robotisées sur des lignes de production, nous relevons avec enthousiasme les défis complexes qui exigent agilité, créativité et expertise technique. N	22210 22212 22301 22302 51112 22300 32112 22310 52111 22211 22222 32120 52121 21231 20010 21321 21390 21200 22100 32129
jobillico:17501259	jobillico	Sainte-Marie	Accounts Payable Coordinator	12011	Supervisors, finance and insurance office workers	ok		Tu es reconnu(e) pour ta rigueur, ton sens de l’organisation et ta capacité à coordonner le travail d’une équipe? Tu aimes les environnements structurés, les processus clairs et les échanges professionnels avec les partenaires internes et externes? Viens laisser ton empreinte dans notre champ, au sein de notre équipe corpo! Postule dès maintenant!? Ton champ d’expertise Tu détiens un diplôme d’études collégiales en administration, comptabilité ou finance et cumules un minimum de cinq (5) années 	12011 14200 13102 31300 14202 13201 10010 60010 10012 12200 12013 11100 70021 12103 13100 10021 11200 10019 11102 22303
jobillico:17526639	jobillico	Alma	Deputy Superintendent, Thermal Power Plant and Thermomechanical Pulp	92011	Supervisors, petroleum, gas and chemical processing and utilities	ok		Domtar est un chef de file dans la fabrication de pâte, de papier, d’emballage, de papier tissu et de produits du bois. Grâce à notre engagement envers la sécurité et le développement durable, ainsi que l’excellence opérationnelle et notre réseau diversifié d’installations au Canada et aux États-Unis, nous offrons à nos clients du monde entier des produits de haute qualité à des prix concurrentiels. L’usine d’Alma, qui compte quelque 270 employés, fabrique plus de 120 types de papier d’édition (	92014 94121 72022 92013 73200 92022 92010 92011 13110 95104 92021 92023 93102 33103 95102 92015 94211 22221 95103 12010
jobillico:17509446	jobillico	Bathurst	Cognitive Behavioral Therapy (CBT) Psychotherapist	41301	Therapists in counselling and related specialized therapies	ok		Homewood Health™ recherche activement des professionnels de la santé mentale agréés intéressés à fournir des services en personne sur une base occasionnelle et contractuelle pour notre programme de soins de santé mentale améliorés Homewood Health™ à Nouveau-Brunswick. Ce que nous attendons de vous Fournir à notre clientèle un traitement de la dépression, de l’anxiété, des traumatismes ou de la toxicomanie à l’aide d’approches axées sur les solutions, la thérapie cognitive-comportementale et la t	31203 31200 41301 31202 41300 41321 32209 31204 32109 41404 32201 42203 42201 32200 33109 41400 64201 31201 44101 32103
jobillico:17485680	jobillico	Montréal	Team Leader - Night Shift			fail	abstain	Chef.fe d’équipe – Quart de nuit Sous la supervision et en collaboration avec les responsables clinique et des opérations, le/la chef d’équipe est la personne ressource qui veille au bon fonctionnement des activités d’intervention. La personne agit à titre de personne-référence dans l’application des protocoles et le respect des balises, soutien l’équipe d’intervention et assure le transfert des informations. La personne s’assure d’une opérationnalisation saine des services, des décisions optima	53200 54100 74201 72024 12013 14404 64314 60031 14405 52119 45100 62022 40041 72603 72602 64322 53201 14402 00015 92023
jobillico:16187596	jobillico	Coquitlam	Clinician, child & youth transition team	41301	Therapists in counselling and related specialized therapies	ok		Salary The salary range for this position is CAD $44.85 - $56.02 / hour Job Summary We are hiring a Casual Clinician, Child & Youth Transition Team to join our team in the Tri-Cities/Coquitlam/Port Coquitlam/Port Moody B.C. areas. We invite you to apply today and find out why employees recommend Fraser Health to their friends as an exceptional place to work. We are committed to planetary health, we value diversity in the work force and seek to maintain an environment of Respect, Caring and Trust	42201 41321 13102 41301 41300 32124 31120 31202 32120 31204 31203 32101 62100 65100 42203 31102 64101 41404 40030 33103
jobillico:17512908	jobillico	Trois-Rivières	Tractor Operator - Snow Removal - Neault Group	74205	Public works maintenance equipment operators and related workers	ok		Le Groupe Neault , situé à Trois-Rivières, propose une gamme de services spécialisés dans le transport et la manutention, offrant des solutions sécuritaires et professionnelles pour différents secteurs depuis plus de 20 ans. Parmi ses services, on retrouve : Déchargement de navires : Un service fiable et certifié pour assurer la sécurité des cargaisons, incluant le chargement et déchargement de navires. Entreposage sécurisé : Des installations adaptées pour stocker des matières sèches dans un en	74205 74201 74203 75119 75211 73300 83110 75101 64322 64313 75201 84110 74202 82021 73200 72021 72500 65312 72602 14404
jobillico:17375577	jobillico	High Level	Emergency med responder	32102	Paramedical occupations	ok		Emergency Health Services - Alberta (EHS) offers a career that supports your lifestyle while providing meaningful opportunities for professional growth and development. By joining EHS, you become part of a high-performing and supportive team committed to exceptional patient care. In addition to a competitive rate of pay, EHS currently has a Northern Allowance in place to an annual maximum of $6,300. This allowance is non-pensionable and is payable on an hourly basis for all hours paid at the bas	32102 11200 10011 12101 42102 33102 43204 21120 33109 44200 14102 22232 31301 43100 21310 14101 42101 42201 30010 62021
jobillico:16821030	jobillico	Laval	Reserve Warrant Officer	45100	Student monitors, crossing guards and related occupations	ok		Les défis qui vous attendent Travailler pour la sécurité publique des écoliers vous intéresse? Vous êtes disponible selon un horaire sur appel et aimez travailler dehors? Alors, joignez les rangs de notre brigade scolaire! Sous la supervision de votre responsable de la brigade scolaire, vous aurez le devoir d’assurer la sécurité des écoliers lors de la traversée de la voie publique. Plus précisément, votre rôle consistera à: Interrompre la circulation des véhicules au moyen de l’enseigne d’arrêt	45100 42100 64410 65101 43100 75212 65211 14404 64322 43201 73301 72024 14405 53202 74205 41320 41311 43200 74200 43203
jobillico:17519040	jobillico	Red Deer	Administrative support v	12010	Supervisors, general office and administrative support workers	ok		Would you enjoy leading a team in a fast paced, complex, change oriented environment that has an important impact on the delivery of front-line healthcare services? Scheduling Shared Services supports the day-to-day scheduling tasks of employees and managers. As the Scheduler Team Lead (STL) you will provide critical expertise in the daily operations of the staffing office by providing direction to staffing clerks, monitoring workloads and workflows in collaboration with the Scheduling Service C	12013 14405 12010 10019 13112 14402 13201 60031 14102 41300 40030 14100 42201 31300 10030 40019 62022 40010 22221 10029
jobillico:17510664	jobillico	Toronto	Senior visualization professional	21230	Computer systems developers and programmers	ok		Choosing Capgemini means choosing a company where you will be empowered to shape your career in the way you’d like, where you’ll be supported and inspired by a collaborative community of colleagues around the world, and where you’ll be able to reimagine what’s possible. Join us and help the world’s leading organizations unlock the value of technology and build a more sustainable, more inclusive world. The Power BI Lead is responsible for leading the design, development, governance, and support o	21231 20012 21234 00015 00012 21221 21211 21222 22211 41402 21232 22212 21201 21233 12102 10029 92013 21230 21311 21321
jobillico:17529534	jobillico	Shawinigan	Instrumentation/Electricity Technician	22312	Industrial instrument technicians and mechanics	ok		Relevant du superviseur en entretien, tu verras à installer, ajuster, entretenir, programmer et réparer des systèmes électriques, électroniques, pneumatiques, hydrauliques et des automates. Tu devras notamment : Repérer, diagnostiquer et réparer les pannes, les irrégularités et les défaillances des équipements électriques, de contrôle et d’automatisation; Maintenir l’harmonisation des programmes, assurer le bon fonctionnement et résoudre les problématiques liées aux contrôles centralisés des dif	22311 92021 72201 72011 72202 22312 72200 72422 92100 72020 22310 22313 72421 21310 72203 72205 94201 21301 72410 72429
jobillico:17525694	jobillico	Québec	Architecture Technician	22301	Mechanical engineering technologists and technicians	ok		Qui sommes-nous? Structures Ultratec se spécialise dans la fabrication de structures de bois préfabriquées. Il est un chef de file de l’industrie depuis plus de 40 ans grâce à ses structures de bois préfabriquées de qualité supérieure. Récipiendaire des Galons 2021 de la catégorie Inclusion et diversité en construction parmi les 3100 membres de L’Association des professionnels de la construction et de l’habitation du Québec (APCHQ). Sommaire du poste Le technicien en architecture est responsable	22210 21200 22300 22212 72013 22301 21201 52121 20011 22214 72010 72014 22303 21231 72104 22302 21311 52111 94211 72405
